id,amount,status,user_id,payment_method_id,inserted_at,updated_at,amount_paid,fee,exchange_rate,deposit_type,dollar_instant_deposit_fee,dollar_processing_fee,currency
256643,1500,Rejected,152589,2,2021-05-11T23:12:42.000Z,2021-05-11T23:14:27.000Z,746000,4.04,$1/₦496.0,standard,0,4.04,NGN
80013,14000,Settlemented,5544,6,2020-09-01T12:55:09.000Z,2020-09-01T15:46:13.000Z,14000,0,,standard,0,0,
256644,50,Deleted,166706,1,2021-05-11T23:14:18.000Z,2021-05-11T23:14:27.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256645,100,Settlemented,166706,1,2021-05-11T23:14:42.000Z,2021-05-12T17:22:07.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256646,50,Deleted,77400,4,2021-05-11T23:15:02.000Z,2021-05-11T23:15:16.000Z,52.45,2.45,,instant,1,1.45,USD
256647,50,Deleted,21627,1,2021-05-11T23:15:20.000Z,2021-05-11T23:15:52.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
74971,100,Settlemented,49993,4,2020-08-26T10:10:02.000Z,2020-08-26T10:11:13.000Z,103.9,3.9,,instant,1,2.9,
256649,20,Deleted,7536,1,2021-05-11T23:18:06.000Z,2021-05-11T23:19:27.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
65833,950,Rejected,8128,4,2020-08-07T14:39:55.000Z,2020-08-07T15:22:08.000Z,977.55,27.55,,standard,0,27.55,
256651,35,Deleted,163896,1,2021-05-11T23:33:51.000Z,2021-05-11T23:34:27.000Z,17603.04,0.49,$1/₦496.0,standard,0,0.49,NGN
256652,20,Deleted,163601,1,2021-05-11T23:44:28.000Z,2021-05-11T23:45:16.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256653,20,Deleted,161061,7,2021-05-11T23:45:58.000Z,2021-05-11T23:46:20.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256654,20,Deleted,119821,2,2021-05-11T23:48:19.000Z,2021-05-11T23:49:27.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256655,20,Settlemented,54130,1,2021-05-11T23:49:13.000Z,2021-05-12T17:22:52.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256656,20,Rejected,166543,1,2021-05-11T23:54:07.000Z,2021-05-11T23:59:27.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
74958,500,Settlemented,45053,4,2020-08-26T09:55:54.000Z,2020-08-26T09:57:51.000Z,515.5,15.5,,instant,1,14.5,
256657,20,Deleted,161004,7,2021-05-11T23:59:41.000Z,2021-05-12T00:00:17.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256659,30,Deleted,162985,1,2021-05-12T00:04:23.000Z,2021-05-12T00:04:27.000Z,15088.32,0.42,$1/₦496.0,standard,0,0.42,NGN
256660,20.3,Settlemented,163275,1,2021-05-12T00:12:57.000Z,2021-05-12T17:22:50.000Z,10209.77,0.29,$1/₦496.0,standard,0,0.29,NGN
256661,20.17,Deleted,163275,1,2021-05-12T00:17:34.000Z,2021-05-12T00:19:28.000Z,10144.39,0.29,$1/₦496.0,standard,0,0.29,NGN
256662,20,Deleted,155319,1,2021-05-12T00:34:34.000Z,2021-05-12T00:35:17.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
64054,100,Rejected,49660,4,2020-08-04T14:29:19.000Z,2020-08-04T15:06:08.000Z,102.9,2.9,,standard,0,2.9,
256663,99,Settlemented,92953,7,2021-05-12T00:43:55.000Z,2021-05-12T00:47:11.000Z,49750,1.31,$1/₦496.0,instant,1,0.31,NGN
256665,150,Rejected,161043,1,2021-05-12T01:20:02.000Z,2021-05-12T01:24:42.000Z,75441.6,2.1,$1/₦496.0,standard,0,2.1,NGN
256666,20,Settlemented,166492,2,2021-05-12T01:21:52.000Z,2021-05-12T17:22:04.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256667,200,Settlemented,86272,7,2021-05-12T01:35:43.000Z,2021-05-12T17:21:55.000Z,99350,0.31,$1/₦496.0,standard,0,0.31,NGN
256669,500,Deleted,165765,7,2021-05-12T03:43:27.000Z,2021-05-12T03:44:29.000Z,248150,0.31,$1/₦496.0,standard,0,0.31,NGN
256670,600,Deleted,115364,1,2021-05-12T03:45:14.000Z,2021-05-12T03:45:18.000Z,299600,4.04,$1/₦496.0,standard,0,4.04,NGN
256671,1000,Deleted,31818,2,2021-05-12T03:59:33.000Z,2021-05-12T04:00:18.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
86061,187,Deleted,56829,7,2020-09-10T21:31:39.000Z,2020-09-10T21:34:56.000Z,86085.86,0.33,$1/₦459.55,standard,0,0.33,
95723,421.06,Settlemented,37102,6,2020-10-08T08:20:29.000Z,2020-10-08T15:45:43.000Z,421.06,0,,standard,0,0,
256672,1000,Deleted,31818,2,2021-05-12T04:05:52.000Z,2021-05-12T04:05:53.000Z,498496,5.04,$1/₦496.0,instant,1,4.04,NGN
256673,1000,Deleted,31818,2,2021-05-12T04:06:40.000Z,2021-05-12T04:06:50.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
75041,420,Deleted,22434,7,2020-08-26T11:36:01.000Z,2020-08-26T12:29:57.000Z,202493.4,0.32,$1/₦481.77,standard,0,0.32,
256675,40,Deleted,118732,7,2021-05-12T04:17:21.000Z,2021-05-12T04:19:29.000Z,19990,0.31,$1/₦496.0,standard,0,0.31,NGN
256676,20,Deleted,118732,1,2021-05-12T04:17:38.000Z,2021-05-12T04:19:29.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256678,30000,Deleted,33074,7,2021-05-12T04:29:58.000Z,2021-05-12T04:30:18.000Z,14885110,10.31,$1/₦496.0,instant,10,0.31,NGN
65901,300,Deleted,1544,4,2020-08-07T15:59:38.000Z,2020-08-07T16:22:10.000Z,308.7,8.7,,standard,0,8.7,
256679,100,Deleted,116827,1,2021-05-12T04:48:10.000Z,2021-05-12T04:49:29.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256702,40,Settlemented,54449,7,2021-05-12T06:31:51.000Z,2021-05-12T06:39:21.000Z,20486,1.31,$1/₦496.0,instant,1,0.31,NGN
256680,20,Deleted,87798,7,2021-05-12T04:48:31.000Z,2021-05-12T04:49:29.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
86071,20,Deleted,21608,1,2020-09-10T22:04:43.000Z,2020-09-10T22:04:56.000Z,9319.67,0.28,$1/₦459.55,standard,0,0.28,
256681,20,Deleted,166582,7,2021-05-12T04:48:48.000Z,2021-05-12T04:49:29.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256683,100,Deleted,162457,7,2021-05-12T04:58:18.000Z,2021-05-12T04:59:29.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256684,100,Deleted,162457,1,2021-05-12T05:00:29.000Z,2021-05-12T05:00:54.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256685,38,Settlemented,160131,1,2021-05-12T05:09:11.000Z,2021-05-12T17:21:50.000Z,19111.87,0.54,$1/₦496.0,standard,0,0.54,NGN
256687,50,Settlemented,104202,7,2021-05-12T05:20:28.000Z,2021-05-12T17:21:35.000Z,24950,0.31,$1/₦496.0,standard,0,0.31,NGN
256689,30,Deleted,167036,7,2021-05-12T05:54:25.000Z,2021-05-12T05:54:30.000Z,15030,0.31,$1/₦496.0,standard,0,0.31,NGN
86093,20,Rejected,460,3,2020-09-10T23:28:29.000Z,2020-09-10T23:29:58.000Z,9319.67,0.28,$1/₦459.55,standard,0,0.28,
256693,20,Deleted,166518,1,2021-05-12T05:59:35.000Z,2021-05-12T06:00:18.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256694,50,Deleted,166636,1,2021-05-12T06:11:15.000Z,2021-05-12T06:11:22.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
65884,75,Rejected,50237,4,2020-08-07T15:43:52.000Z,2020-08-07T17:22:12.000Z,77.18,2.18,,standard,0,2.18,
256696,22,Settlemented,51627,7,2021-05-12T06:16:40.000Z,2021-05-12T17:21:33.000Z,11062,0.31,$1/₦496.0,standard,0,0.31,NGN
256698,120,Settlemented,52153,7,2021-05-12T06:26:57.000Z,2021-05-12T17:21:30.000Z,59670,0.31,$1/₦496.0,standard,0,0.31,NGN
256699,100,Deleted,163008,7,2021-05-12T06:27:46.000Z,2021-05-12T06:29:30.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256700,96,Deleted,29166,4,2021-05-12T06:30:53.000Z,2021-05-12T06:30:54.000Z,98.78,2.78,,standard,0,2.78,USD
256701,120,Deleted,52153,7,2021-05-12T06:31:09.000Z,2021-05-12T06:31:22.000Z,59670,0.31,$1/₦496.0,standard,0,0.31,NGN
256704,100,Deleted,151751,1,2021-05-12T06:41:23.000Z,2021-05-12T06:41:51.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256712,20,Deleted,165917,1,2021-05-12T07:08:10.000Z,2021-05-12T07:09:31.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
95770,128,Deleted,18721,4,2020-10-08T10:28:43.000Z,2020-10-08T10:29:33.000Z,132.71,4.71,,instant,1,3.71,
256736,3000,Rejected,94298,3,2021-05-12T08:31:59.000Z,2021-05-12T08:32:46.000Z,1490000,4.04,$1/₦496.0,standard,0,4.04,NGN
256705,20,Rejected,151751,1,2021-05-12T06:42:14.000Z,2021-05-12T06:44:31.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256706,20,Deleted,167027,7,2021-05-12T06:45:52.000Z,2021-05-12T06:45:54.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256708,30,Settlemented,74811,1,2021-05-12T06:49:37.000Z,2021-05-12T06:51:27.000Z,15584.32,1.42,$1/₦496.0,instant,1,0.42,NGN
256709,100,Settlemented,133424,7,2021-05-12T06:49:42.000Z,2021-05-12T06:51:22.000Z,50246,1.31,$1/₦496.0,instant,1,0.31,NGN
256711,100,Deleted,163162,7,2021-05-12T07:00:04.000Z,2021-05-12T07:00:19.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256713,100,Deleted,163162,2,2021-05-12T07:08:50.000Z,2021-05-12T07:09:31.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256715,20,Deleted,153216,1,2021-05-12T07:16:32.000Z,2021-05-12T07:16:51.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256716,20,Deleted,72617,1,2021-05-12T07:18:49.000Z,2021-05-12T07:19:31.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256717,41,Deleted,92485,1,2021-05-12T07:21:44.000Z,2021-05-12T07:21:52.000Z,20620.7,0.58,$1/₦496.0,standard,0,0.58,NGN
256718,20,Settlemented,149383,1,2021-05-12T07:39:17.000Z,2021-05-12T17:21:25.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256719,100,Deleted,43028,1,2021-05-12T07:42:42.000Z,2021-05-12T07:44:31.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256720,100,Deleted,43028,7,2021-05-12T07:43:50.000Z,2021-05-12T07:44:31.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
71664,200,Deleted,47917,4,2020-08-20T05:14:40.000Z,2020-08-20T05:56:34.000Z,205.8,5.8,,standard,0,5.8,
256721,2000,Rejected,53920,1,2021-05-12T07:47:40.000Z,2021-05-12T07:49:32.000Z,994992,6.04,$1/₦496.0,instant,2,4.04,NGN
256722,36,Settlemented,113351,1,2021-05-12T07:48:20.000Z,2021-05-12T17:21:22.000Z,18105.98,0.51,$1/₦496.0,standard,0,0.51,NGN
256723,1000,Rejected,53920,1,2021-05-12T07:48:50.000Z,2021-05-12T07:49:32.000Z,498496,5.04,$1/₦496.0,instant,1,4.04,NGN
106192,425,Settlemented,47842,6,2020-11-10T12:19:43.000Z,2020-11-10T16:29:17.000Z,425,0,,standard,0,0,
256724,150,Settlemented,59021,7,2021-05-12T07:56:09.000Z,2021-05-12T07:58:42.000Z,75046,1.31,$1/₦496.0,instant,1,0.31,NGN
256725,100,Deleted,56871,7,2021-05-12T08:00:30.000Z,2021-05-12T08:00:55.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256727,1050,Deleted,38333,7,2021-05-12T08:01:53.000Z,2021-05-12T08:01:58.000Z,520950,0.31,$1/₦496.0,standard,0,0.31,NGN
256729,1900,Deleted,53920,1,2021-05-12T08:09:11.000Z,2021-05-12T08:09:32.000Z,945342.4,5.94,$1/₦496.0,instant,1.9,4.04,NGN
256730,1000,Settlemented,38333,7,2021-05-12T08:10:19.000Z,2021-05-12T17:21:19.000Z,496150,0.31,$1/₦496.0,standard,0,0.31,NGN
256731,35,Deleted,163896,1,2021-05-12T08:19:57.000Z,2021-05-12T08:20:19.000Z,17603.04,0.49,$1/₦496.0,standard,0,0.49,NGN
256732,20,Deleted,165009,4,2021-05-12T08:21:45.000Z,2021-05-12T08:21:52.000Z,20.58,0.58,,standard,0,0.58,USD
256733,20,Deleted,163106,7,2021-05-12T08:24:27.000Z,2021-05-12T08:24:32.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256734,20,Settlemented,160315,1,2021-05-12T08:26:57.000Z,2021-05-12T17:21:17.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256737,50,Settlemented,157124,1,2021-05-12T08:32:27.000Z,2021-05-12T17:21:14.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256739,1000,Settlemented,111686,1,2021-05-12T08:34:18.000Z,2021-05-12T17:21:12.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
256741,20,Settlemented,118660,1,2021-05-12T08:39:05.000Z,2021-05-12T08:40:20.000Z,10554.88,1.29,$1/₦496.0,instant,1,0.28,NGN
256742,20,Settlemented,72617,1,2021-05-12T08:46:34.000Z,2021-05-12T17:21:10.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256743,500,Deleted,107521,7,2021-05-12T08:49:26.000Z,2021-05-12T08:49:31.000Z,248150,0.31,$1/₦496.0,standard,0,0.31,NGN
71755,2250,Settlemented,1262,4,2020-08-20T09:51:49.000Z,2020-08-20T16:26:44.000Z,2315.25,65.25,,standard,0,65.25,
256744,500,Settlemented,107521,1,2021-05-12T08:50:10.000Z,2021-05-12T17:21:07.000Z,250000,4.04,$1/₦496.0,standard,0,4.04,NGN
256745,50,Deleted,167106,3,2021-05-12T08:52:21.000Z,2021-05-12T08:52:54.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256746,500,Deleted,167106,4,2021-05-12T08:52:42.000Z,2021-05-12T08:52:53.000Z,514.5,14.5,,standard,0,14.5,USD
256747,2008,Deleted,53920,1,2021-05-12T08:53:52.000Z,2021-05-12T08:54:31.000Z,998964.96,6.05,$1/₦496.0,instant,2.02,4.04,NGN
256748,500,Deleted,167106,1,2021-05-12T08:55:04.000Z,2021-05-12T08:55:08.000Z,250000,4.04,$1/₦496.0,standard,0,4.04,NGN
65946,30,Deleted,45571,4,2020-08-07T17:19:18.000Z,2020-08-07T17:19:56.000Z,30.87,0.87,,standard,0,0.87,
256749,50,Deleted,167106,7,2021-05-12T08:55:56.000Z,2021-05-12T08:56:08.000Z,24950,0.31,$1/₦496.0,standard,0,0.31,NGN
256750,100,Deleted,167033,7,2021-05-12T08:56:02.000Z,2021-05-12T08:56:08.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256751,50,Deleted,167106,2,2021-05-12T08:57:16.000Z,2021-05-12T08:57:54.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256752,1000,Deleted,150707,1,2021-05-12T08:57:23.000Z,2021-05-12T08:57:54.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
256753,240,Deleted,120190,7,2021-05-12T08:57:45.000Z,2021-05-12T08:57:54.000Z,119686,1.31,$1/₦496.0,instant,1,0.31,NGN
256754,240,Deleted,120190,7,2021-05-12T08:58:21.000Z,2021-05-12T08:58:38.000Z,119686,1.31,$1/₦496.0,instant,1,0.31,NGN
256755,500,Settlemented,38631,1,2021-05-12T08:59:10.000Z,2021-05-12T09:00:22.000Z,250496,5.04,$1/₦496.0,instant,1,4.04,NGN
