id,price_per_share,side,stock_symbol,transaction_value,type,user_id,quantity,inserted_at,updated_at,naira_fee,dollar_fee,status
515942,1.955,BUY,PHUN,0.89,MARKET,74115,0.45,2021-01-29T20:45:51.000Z,2021-01-29T20:45:51.000Z,4.85,0.01,Filled
516055,1.65,BUY,TXMD,15.52,MARKET,35517,9.379818916,2021-01-29T20:52:21.000Z,2021-01-29T20:52:22.000Z,116.35,0.24,Filled
516092,55.06,BUY,CSIQ,49.25,MARKET,48564,0.896596,2021-01-29T20:54:41.000Z,2021-01-29T20:54:41.000Z,363.6,0.75,Rejected
516136,316.63,BUY,GME,49.25,MARKET,65472,0.157095,2021-01-29T20:57:07.000Z,2021-01-29T20:57:07.000Z,363.6,0.75,Filled
516147,85.88,BUY,AMD,19.7,MARKET,71946,0.229230002,2021-01-29T20:57:30.000Z,2021-01-29T20:57:31.000Z,145.44,0.3,Filled
516180,30.07,BUY,WFC,29.63,MARKET,42009,0.985,2021-01-29T20:58:38.000Z,2021-01-29T20:58:39.000Z,218.16,0.45,Filled
515580,131.7,BUY,AAPL,131.7,LIMIT,98950,1,2021-01-29T20:08:19.000Z,2021-01-29T21:01:21.000Z,959.9,1.98,Canceled
508856,29.5,BUY,LAZR,295,LIMIT,35176,10,2021-01-29T13:54:50.000Z,2021-01-29T21:17:47.000Z,2116.21,4.42,Canceled
512265,8.37,BUY,MPLN,14.68,MARKET,48099,1.753465056,2021-01-29T16:21:34.000Z,2021-01-29T16:22:43.000Z,106.66,0.22,Filled
512313,14.08,BUY,AMC,9.85,MARKET,23414,0.706853,2021-01-29T16:24:09.000Z,2021-01-29T16:25:05.000Z,72.72,0.15,Filled
512961,3.015,SELL,AHT,14.641271,MARKET,16457,4.85614263,2021-01-29T17:00:23.000Z,2021-01-29T17:00:47.000Z,106.66,0.22,Filled
514143,13.74,BUY,AMC,50.23,MARKET,54792,3.669467,2021-01-29T18:06:23.000Z,2021-01-29T18:06:24.000Z,373.3,0.77,Filled
514160,42.93,BUY,GRWG,495,MARKET,64293,11.53039837,2021-01-29T18:07:25.000Z,2021-01-29T18:07:25.000Z,2424,5,Filled
514719,13.045,SELL,AMC,6.526626,MARKET,380,0.50050813,2021-01-29T18:48:00.000Z,2021-01-29T18:48:00.000Z,48.48,0.1,Filled
515034,11.95,BUY,AMC,0.98,MARKET,48564,0.081204,2021-01-29T19:17:02.000Z,2021-01-29T19:17:02.000Z,4.85,0.01,Filled
515061,214.64,BUY,NVAX,2.03,MARKET,81500,0.009505,2021-01-29T19:19:01.000Z,2021-01-29T19:19:01.000Z,15,0.03,Filled
515391,12.75,BUY,AMC,49.25,MARKET,55945,3.92743206,2021-01-29T19:45:29.000Z,2021-01-29T19:45:29.000Z,363.6,0.75,Filled
513644,125,BUY,AAPL,125,LIMIT,98950,1,2021-01-29T17:40:05.000Z,2021-01-29T20:06:55.000Z,911.42,1.88,Canceled
516028,321.64,BUY,GME,29.55,MARKET,65472,0.090608001,2021-01-29T20:50:49.000Z,2021-01-29T20:50:49.000Z,218.16,0.45,Filled
507054,349.63,BUY,VOO,192.07,MARKET,75953,0.549154,2021-01-28T20:00:55.000Z,2021-01-28T20:08:39.000Z,1398.04,2.92,Filled
508990,10000,SELL,GME,150000,LIMIT,12651,15,2021-01-29T14:21:10.000Z,2021-01-29T14:21:11.000Z,1077255,2250,Canceled
507775,45.43,BUY,NOVA,178.99,MARKET,71176,3.940000057,2021-01-28T21:39:23.000Z,2021-01-29T14:32:21.000Z,1307.07,2.73,Filled
510911,42.2,BUY,FUBO,83.38,MARKET,71414,1.970000029,2021-01-29T15:12:24.000Z,2021-01-29T15:21:58.000Z,615.7,1.27,Canceled
510720,15.74,SELL,BB,15.78,MARKET,50215,1,2021-01-29T15:06:18.000Z,2021-01-29T15:22:40.000Z,114.91,0.24,Rejected
511583,13.24,BUY,AMC,21.33,MARKET,37967,1.60886395,2021-01-29T15:44:39.000Z,2021-01-29T15:47:13.000Z,157.5,0.32,Filled
511762,13.865,BUY,AMC,13.61,MARKET,77979,0.985000014,2021-01-29T15:53:53.000Z,2021-01-29T15:53:53.000Z,101.81,0.21,Filled
511744,345.48,BUY,VOO,340.32,MARKET,88945,0.985,2021-01-29T15:53:04.000Z,2021-01-29T15:54:16.000Z,2511.26,5.18,Filled
512030,6.2,SELL,EXPR,582.8,STOP,40879,94,2021-01-29T16:07:23.000Z,2021-01-29T16:07:23.000Z,4237.15,8.74,Rejected
512629,6.355,BUY,ET,38.61,MARKET,30723,6.071068764,2021-01-29T16:41:19.000Z,2021-01-29T16:41:25.000Z,286.03,0.59,Filled
512711,72.355,BUY,RDFN,36.45,MARKET,16505,0.503697,2021-01-29T16:46:11.000Z,2021-01-29T16:46:25.000Z,266.64,0.55,Filled
512843,819.76,BUY,TSLA,11.82,MARKET,88105,0.014422,2021-01-29T16:54:26.000Z,2021-01-29T16:54:27.000Z,87.26,0.18,Filled
509253,49,BUY,XPEV,4900,LIMIT,8479,100,2021-01-29T14:34:23.000Z,2021-01-29T17:00:37.000Z,23460.22,49,Canceled
515442,10000,SELL,GME,60000,LIMIT,5805,6,2021-01-29T19:52:29.000Z,2021-01-29T21:01:40.000Z,436320,900,Canceled
511611,6.1,SELL,EXPR,6.1,MARKET,78879,1,2021-01-29T15:45:51.000Z,2021-01-29T15:45:51.000Z,43.63,0.09,Rejected
511825,59.89,BUY,NIO,123.62,MARKET,96168,2.059262037,2021-01-29T15:56:57.000Z,2021-01-29T15:57:01.000Z,911.42,1.88,Filled
512936,226.4,BUY,NVAX,98.5,MARKET,65088,0.433977991,2021-01-29T16:59:08.000Z,2021-01-29T16:59:08.000Z,727.2,1.5,Rejected
512927,44.51,BUY,FUBO,177.3,MARKET,61318,4.003160954,2021-01-29T16:58:45.000Z,2021-01-29T17:00:11.000Z,1308.96,2.7,Filled
512940,14.56,BUY,AMC,197,MARKET,7600,13.38315201,2021-01-29T16:59:25.000Z,2021-01-29T17:00:13.000Z,1454.4,3,Filled
512973,15.17,SELL,AMC,14.22408745,MARKET,98475,0.948905,2021-01-29T17:01:08.000Z,2021-01-29T17:01:08.000Z,101.81,0.21,Filled
513054,357.78,BUY,GME,353.11,MARKET,18965,0.985000014,2021-01-29T17:05:32.000Z,2021-01-29T17:05:32.000Z,2608.22,5.38,Filled
513382,4.845,SELL,NOK,213.4,MARKET,47067,44,2021-01-29T17:24:54.000Z,2021-01-29T17:27:55.000Z,1551.36,3.2,Rejected
513696,1088.99,BUY,SHOP,10.64,MARKET,28922,0.009769,2021-01-29T17:43:29.000Z,2021-01-29T17:59:08.000Z,77.57,0.16,Filled
514227,131,BUY,AAPL,1980,MARKET,90381,15.06047,2021-01-29T18:12:47.000Z,2021-01-29T18:12:48.000Z,9696,20,Filled
509000,193.6,BUY,GME,49.25,MARKET,85927,0.254390001,2021-01-29T14:21:54.000Z,2021-01-29T14:32:50.000Z,359.08,0.75,Rejected
510748,175.79,SELL,MRNA,155.85873,MARKET,63445,0.88155395,2021-01-29T15:06:56.000Z,2021-01-29T15:06:57.000Z,1120.35,2.34,Filled
513514,805.22,BUY,TSLA,746.63,MARKET,24729,0.92681098,2021-01-29T17:32:49.000Z,2021-01-29T17:32:49.000Z,5512.18,11.37,Filled
513580,197.04,BUY,ETSY,20.32,MARKET,17420,0.102932,2021-01-29T17:36:09.000Z,2021-01-29T17:36:09.000Z,150,0.31,Filled
513672,26.47,BUY,ARVL,4.92,MARKET,37209,0.18606,2021-01-29T17:42:04.000Z,2021-01-29T17:42:05.000Z,33.94,0.07,Filled
514286,794.07,BUY,TSLA,1485,MARKET,90381,1.866445,2021-01-29T18:17:36.000Z,2021-01-29T18:17:36.000Z,7272,15,Filled
514725,13.285,BUY,GOGO,8.87,MARKET,18831,0.665041029,2021-01-29T18:48:34.000Z,2021-01-29T18:48:34.000Z,67.87,0.14,Filled
514993,12.62,SELL,AMC,68.04,MARKET,72237,5.4,2021-01-29T19:10:34.000Z,2021-01-29T19:10:35.000Z,494.5,1.02,Filled
515492,1.96,SELL,YTRA,35.82,MARKET,45852,18.27619047,2021-01-29T19:56:42.000Z,2021-01-29T19:56:42.000Z,260.49,0.54,Filled
515607,306.43,BUY,GME,166.95,MARKET,19350,0.547657013,2021-01-29T20:12:17.000Z,2021-01-29T20:12:17.000Z,1231.39,2.54,Filled
516063,3.815,BUY,BTU,3.76,MARKET,42725,0.985000014,2021-01-29T20:52:49.000Z,2021-01-29T20:52:50.000Z,29.09,0.06,Filled
513047,358.44,SELL,GME,139.04013,MARKET,44374,0.39725751,2021-01-29T17:05:10.000Z,2021-01-29T17:05:11.000Z,1013.23,2.09,Filled
513570,14.39,BUY,AMC,11.03,MARKET,16665,0.766644001,2021-01-29T17:35:50.000Z,2021-01-29T17:35:50.000Z,82.42,0.17,Filled
513392,790,BUY,TSLA,790,LIMIT,48307,1,2021-01-29T17:25:43.000Z,2021-01-29T17:44:38.000Z,5744.88,11.85,Filled
514552,13.15,BUY,AMC,15.76,MARKET,4469,1.206737995,2021-01-29T18:37:31.000Z,2021-01-29T18:46:08.000Z,116.35,0.24,Filled
514722,17.87,SELL,AG,1.97,MARKET,97850,0.11024062,2021-01-29T18:48:10.000Z,2021-01-29T18:48:10.000Z,14.54,0.03,Filled
514729,44.94,SELL,AFL,0.75,MARKET,34105,0.01665785,2021-01-29T18:48:54.000Z,2021-01-29T18:48:55.000Z,5.45,0.01,Filled
514823,35.42,BUY,PLTR,4.92,MARKET,63881,0.138850003,2021-01-29T18:55:41.000Z,2021-01-29T18:55:42.000Z,33.94,0.07,Filled
515082,7.84,SELL,SOLO,77.77957,MARKET,49314,9.9208633,2021-01-29T19:20:40.000Z,2021-01-29T19:20:41.000Z,378.14,0.78,Filled
509608,331.3,BUY,GME,49.25,MARKET,91275,0.150694996,2021-01-29T14:40:09.000Z,2021-01-29T14:48:03.000Z,359.08,0.75,Canceled
509979,353.585,BUY,GME,216.7,MARKET,17257,0.606612027,2021-01-29T14:47:10.000Z,2021-01-29T14:48:08.000Z,1579.97,3.3,Filled
507721,3,BUY,AMC,6,LIMIT,85942,2,2021-01-28T21:16:07.000Z,2021-01-29T15:04:56.000Z,43.09,0.09,Canceled
510138,7.82,SELL,SOLO,1163.8767,MARKET,27389,148.8333435,2021-01-29T14:50:31.000Z,2021-01-29T15:06:14.000Z,8359.5,17.46,Rejected
510754,309.655,BUY,GME,4.92,MARKET,9172,0.01541,2021-01-29T15:07:02.000Z,2021-01-29T15:07:33.000Z,33.51,0.07,Filled
510771,373.06,SELL,ZM,61.48279664,MARKET,30276,0.164705,2021-01-29T15:07:40.000Z,2021-01-29T15:07:40.000Z,440.48,0.92,Rejected
510378,21.73,SELL,SOL,108.65,MARKET,21701,5,2021-01-29T14:56:32.000Z,2021-01-29T15:08:51.000Z,780.41,1.63,Filled
514731,224.25,BUY,CRM,14.8,MARKET,33006,0.066032998,2021-01-29T18:49:16.000Z,2021-01-29T18:49:17.000Z,96.96,0.2,Filled
512237,4.86,BUY,NOK,9.85,MARKET,86948,2.026748896,2021-01-29T16:19:57.000Z,2021-01-29T16:21:13.000Z,72.72,0.15,Filled
512981,29.045,SELL,MGM,30.01,MARKET,19444,1.03340961,2021-01-29T17:01:30.000Z,2021-01-29T17:03:16.000Z,218.23,0.45,Filled
513794,166.31,BUY,DIS,9.85,MARKET,91512,0.059218001,2021-01-29T17:48:07.000Z,2021-01-29T17:48:08.000Z,72.72,0.15,Filled
514220,69.12,BUY,RUN,49.25,MARKET,48564,0.712529,2021-01-29T18:12:07.000Z,2021-01-29T18:14:56.000Z,363.6,0.75,Rejected
514547,35.8,SELL,PLTR,87.38139851,MARKET,81301,2.44389312,2021-01-29T18:37:15.000Z,2021-01-29T18:37:16.000Z,635.09,1.31,Filled
514563,32.15,SELL,LAZR,53.04995,MARKET,35537,1.65007618,2021-01-29T18:38:26.000Z,2021-01-29T18:38:26.000Z,387.84,0.8,Filled
514732,12.88,BUY,AMC,1.34,MARKET,27049,0.104330003,2021-01-29T18:49:17.000Z,2021-01-29T18:49:17.000Z,9.7,0.02,Filled
514860,790.36,BUY,TSLA,17.09,MARKET,34915,0.021570999,2021-01-29T18:57:57.000Z,2021-01-29T18:57:58.000Z,126.05,0.26,Filled
514913,41.295,BUY,FUBO,162.7,MARKET,86741,3.94,2021-01-29T19:01:41.000Z,2021-01-29T19:01:42.000Z,1201.19,2.48,Filled
515502,1096.84,BUY,SHOP,108.35,MARKET,61994,0.098631,2021-01-29T19:57:58.000Z,2021-01-29T19:57:58.000Z,799.92,1.65,Filled
515587,2.35,BUY,SENS,141,LIMIT,58296,60,2021-01-29T20:09:20.000Z,2021-01-29T21:17:47.000Z,1022.93,2.11,Canceled
509012,16,SELL,AMC,144,LIMIT,97420,9,2021-01-29T14:23:56.000Z,2021-01-29T14:51:00.000Z,1034.16,2.16,Filled
509248,77.3,BUY,MRK,77.3,LIMIT,1553,1,2021-01-29T14:34:15.000Z,2021-01-29T14:57:51.000Z,368.66,0.77,Filled
510783,6,SELL,EXPR,1420.535,MARKET,39799,238.3447963,2021-01-29T15:08:02.000Z,2021-01-29T15:22:33.000Z,6803.46,14.21,Rejected
511620,1.97,BUY,YTRA,5.91,LIMIT,45806,3,2021-01-29T15:46:12.000Z,2021-01-29T17:00:39.000Z,43.63,0.09,Canceled
512983,132.95,BUY,AAPL,1.48,MARKET,30944,0.01111,2021-01-29T17:01:35.000Z,2021-01-29T17:01:35.000Z,9.7,0.02,Filled
513572,86,BUY,AMD,84.75,MARKET,97753,0.985,2021-01-29T17:35:50.000Z,2021-01-29T17:35:51.000Z,625.39,1.29,Filled
513624,9.12,BUY,MBT,17.97,MARKET,97753,1.97,2021-01-29T17:38:43.000Z,2021-01-29T17:39:02.000Z,130.9,0.27,Filled
513684,335.505,BUY,GME,9.85,MARKET,15443,0.029112,2021-01-29T17:42:48.000Z,2021-01-29T17:42:48.000Z,72.72,0.15,Filled
513728,791.24,BUY,TSLA,6.59,MARKET,13403,0.008321,2021-01-29T17:45:06.000Z,2021-01-29T17:45:06.000Z,48.48,0.1,Filled
514005,17.61,BUY,GNOG,841.5,MARKET,63965,47.785349,2021-01-29T17:58:52.000Z,2021-01-29T17:59:22.000Z,4120.8,8.5,Filled
514176,6.99,SELL,ACOR,227.87398,MARKET,57218,32.59999847,2021-01-29T18:08:31.000Z,2021-01-29T18:08:31.000Z,1658.02,3.42,Rejected
514408,131.51,BUY,AAPL,3.94,MARKET,15939,0.029973,2021-01-29T18:27:18.000Z,2021-01-29T18:27:19.000Z,29.09,0.06,Filled
514430,207.76,BUY,FVRR,27.19,MARKET,42787,0.130852997,2021-01-29T18:29:11.000Z,2021-01-29T18:30:42.000Z,198.77,0.41,Filled
514739,5.865,SELL,EXPR,11.73,MARKET,97850,2,2021-01-29T18:49:32.000Z,2021-01-29T18:49:32.000Z,87.26,0.18,Filled
513316,5.6,BUY,EXPR,3920,LIMIT,34209,700,2021-01-29T17:21:03.000Z,2021-01-29T19:00:47.000Z,19004.16,39.2,Filled
514960,290.715,BUY,GME,19.7,MARKET,77653,0.067585997,2021-01-29T19:06:55.000Z,2021-01-29T19:06:55.000Z,145.44,0.3,Filled
515111,792.39,BUY,TSLA,344.75,MARKET,86995,0.434922,2021-01-29T19:22:40.000Z,2021-01-29T19:22:40.000Z,2545.2,5.25,Filled
515204,2.485,SELL,TRVG,1.77324264,MARKET,18523,0.699504,2021-01-29T19:30:21.000Z,2021-01-29T19:30:21.000Z,14.54,0.03,Filled
515591,372.29,BUY,SPY,65.01,MARKET,22018,0.174652,2021-01-29T20:09:36.000Z,2021-01-29T20:09:36.000Z,479.95,0.99,Filled
505490,151.98,BUY,LMND,39.4,MARKET,88584,0.258989,2021-01-28T17:52:22.000Z,2021-01-28T17:53:24.000Z,287.27,0.6,Filled
505579,10.02,SELL,AMC,30.71945418,MARKET,92443,3.06581379,2021-01-28T17:59:02.000Z,2021-01-28T17:59:03.000Z,220.24,0.46,Filled
507047,10.06,BUY,AMC,40.38,MARKET,17165,3.963199,2021-01-28T20:00:29.000Z,2021-01-28T20:00:30.000Z,292.06,0.61,Filled
507582,18.14,SELL,AAL,24.18695036,MARKET,419,1.3362956,2021-01-28T20:53:38.000Z,2021-01-28T20:53:38.000Z,172.36,0.36,Filled
506748,9.5,BUY,HIMX,47.5,LIMIT,41807,5,2021-01-28T19:34:59.000Z,2021-01-28T22:56:57.000Z,229.81,0.48,Canceled
504393,3.93,SELL,EXPR,1.106887045,MARKET,27984,0.26997245,2021-01-28T16:39:08.000Z,2021-01-29T14:30:54.000Z,9.58,0.02,Filled
507694,9.275,SELL,PBI,3.8411577,MARKET,87868,0.41414141,2021-01-28T21:03:38.000Z,2021-01-29T14:33:20.000Z,28.73,0.06,Filled
509013,835.43,SELL,TSLA,48.152004,MARKET,73762,0.05763739,2021-01-29T14:23:56.000Z,2021-01-29T14:33:09.000Z,344.72,0.72,Filled
510190,336.13,SELL,GME,1329.0383,MARKET,75507,3.91827071,2021-01-29T14:51:43.000Z,2021-01-29T14:51:44.000Z,9546.87,19.94,Rejected
507828,4,BUY,AMC,20,LIMIT,16527,5,2021-01-28T22:11:18.000Z,2021-01-29T15:03:54.000Z,143.63,0.3,Canceled
510786,6,BUY,EXPR,295.5,MARKET,24094,49.580537,2021-01-29T15:08:08.000Z,2021-01-29T15:18:09.000Z,2154.51,4.5,Filled
510839,5.045,BUY,NOK,344.75,MARKET,376,68.40277863,2021-01-29T15:09:54.000Z,2021-01-29T15:22:24.000Z,2513.59,5.25,Filled
511684,14.35,SELL,CLOV,170.289,MARKET,27481,11.9,2021-01-29T15:49:45.000Z,2021-01-29T15:50:30.000Z,1236.24,2.55,Filled
